Date,NVDA Adj. Close,NVDA P/S (LTM),NVDA P/FCF (LTM),NVDA P/E (LTM),NVDA Debt/Equity (LTM),actual_returns,ps_sma_fast,ps_sma_slow,ps_ema_fast,ps_ema_slow,pfcf_sma_fast,pfcf_sma_slow,pfcf_ema_fast,pfcf_ema_slow,pe_sma_fast,pe_sma_slow,pe_ema_fast,pe_ema_slow,ps_RSI,ps_bb_upper,ps_bb_mid,ps_bb_lower,pfcf_RSI,pfcf_bb_upper,pfcf_bb_mid,pfcf_bb_lower,pe_RSI,pe_bb_upper,pe_bb_mid,pe_bb_lower,ps_Signal_sma,ps_Signal_ema,ps_Signal_bb_rsi,pfcf_Signal_sma,pfcf_Signal_ema,pfcf_Signal_bb_rsi,pe_Signal_sma,pe_Signal_ema,pe_Signal_bb_rsi,ps_Entry/Exit_sma,ps_Entry/Exit_ema,pfcf_Entry/Exit_sma,pfcf_Entry/Exit_ema,pe_Entry/Exit_sma,pe_Entry/Exit_ema,ps_Position_sma,ps_Position_ema,pfcf_Position_sma,pfcf_Position_ema,pe_Position_sma,pe_Position_ema,ps_Entry/Exit Position_sma,ps_Entry/Exit Position_ema,pfcf_Entry/Exit Position_sma,pfcf_Entry/Exit Position_ema,pe_Entry/Exit Position_sma,pe_Entry/Exit Position_ema,ps_Portfolio Holdings_sma,ps_Portfolio Holdings_ema,pfcf_Portfolio Holdings_sma,pfcf_Portfolio Holdings_ema,pe_Portfolio Holdings_sma,pe_Portfolio Holdings_ema,ps_Portfolio Cash_sma,ps_Portfolio Cash_ema,pfcf_Portfolio Cash_sma,pfcf_Portfolio Cash_ema,pe_Portfolio Cash_sma,pe_Portfolio Cash_ema,ps_Portfolio Total_sma,ps_Portfolio Total_ema,pfcf_Portfolio Total_sma,pfcf_Portfolio Total_ema,pe_Portfolio Total_sma,pe_Portfolio Total_ema,ps_Portfolio Daily Returns_sma,ps_Portfolio Daily Returns_ema,pfcf_Portfolio Daily Returns_sma,pfcf_Portfolio Daily Returns_ema,pe_Portfolio Daily Returns_sma,pe_Portfolio Daily Returns_ema,ps_Portfolio Cumulative Returns_sma,ps_Portfolio Cumulative Returns_ema,pfcf_Portfolio Cumulative Returns_sma,pfcf_Portfolio Cumulative Returns_ema,pe_Portfolio Cumulative Returns_sma,pe_Portfolio Cumulative Returns_ema
2022-04-18,217.55683312029,20.282454484654824,67.12764141662568,56.579220779220776,,0.0246965848151283,21.759201159247976,26.12297073352736,21.498077688129108,24.792402823597783,72.01514264633546,87.82617378486938,71.15138312981887,82.84391709377151,60.698701298701295,76.20343342156008,59.97351031764328,72.52100970582865,37.992879398419056,28.2481889012006,23.603132607564824,18.95807631392905,37.903693942783526,93.49136203724606,78.11789363010335,62.74442522296064,37.67944033758629,78.8001529924979,65.84246753246747,52.88478207243704,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,108778.41656014501,108778.41656014501,108778.41656014501,108778.41656014501,108778.41656014501,108778.41656014501,33778.39715227821,20125.066828569135,44845.283541671844,8718.28710735662,44272.01106370537,23043.079940997603,142556.8137124232,128903.48338871414,153623.70010181685,117496.70366750163,153050.42762385038,131821.49650114262,0.018735171152312047,0.020760779993619805,0.01736207661261502,0.022822269904168913,0.017428242174067243,0.02029189200997772,0.42556813712423125,0.28903483388714357,0.5362370010181687,0.1749670366750149,0.5305042762385057,0.31821496501142565
2022-04-19,221.70162886674,20.65248962004905,68.35232484431874,57.65714285704121,,0.0190515539641005,21.276922440491937,26.002540863311104,21.344334403023645,24.71042434431959,70.41897326160846,87.4006277208475,70.64246344154611,82.55695487101006,59.35792207791192,75.80289458003857,59.55235259753381,72.22667570882295,40.16446699886512,28.166657671877257,23.391137113832936,18.615616555788616,40.06951364491948,93.22152294403328,77.41626466818747,61.61100639234165,39.93023779268096,78.56977459671025,65.25337662337148,51.93697865003272,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,110850.81443337,110850.81443337,110850.81443337,110850.81443337,110850.81443337,110850.81443337,33778.39715227821,20125.066828569135,44845.283541671844,8718.28710735662,44272.01106370537,23043.079940997603,144629.2115856482,130975.88126193914,155696.09797504183,119569.10154072662,155122.8254970754,133893.8943743676,0.014537347035586956,0.016077128551876152,0.01349009216580166,0.017637923520727572,0.013540621254050311,0.01572124371389627,0.44629211585648143,0.30975881261939353,0.5569609797504185,0.19569101540726463,0.5512282549707557,0.3389389437436756
2022-04-20,214.55060777166,19.98634030173888,66.14760979845057,55.79740259731754,,-0.0322551581223534,20.86108496884521,25.865891948622316,21.09742638460823,24.616878125654623,69.04270054740532,86.92061415980463,69.82521732461964,82.23201734482078,58.202337662319,75.35519541994158,58.8696344156763,71.90134356800105,37.61081429489784,28.111541542159763,23.155610850328813,18.199680158497863,37.53165429342472,93.03910834550716,76.6367573076427,60.23440626977823,37.41922205894985,78.4132142206769,64.59857142856204,50.783928636447165,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,107275.30388583,107275.30388583,107275.30388583,107275.30388583,107275.30388583,107275.30388583,33778.39715227821,20125.066828569135,44845.283541671844,8718.28710735662,44272.01106370537,23043.079940997603,141053.7010381082,127400.37071439913,152120.58742750186,115993.59099318662,151547.31494953536,130318.3838268276,-0.02472191135068602,-0.02729899973254868,-0.02296467666205182,-0.029903298606974493,-0.023049545004628857,-0.02670405969030132,0.4105370103810815,0.27400370714399336,0.5212058742750187,0.15993590993186468,0.5154731494953553,0.30318383826827544
2022-04-21,201.57689771229,18.77778169213049,62.14771476414166,52.42337662334239,,-0.0604692300530677,20.466293397402843,25.72921767688909,20.675672804157728,24.501252453703653,67.73608220581653,86.44151137452262,68.4293077681691,81.83430838282713,57.10519480517271,74.9097982141248,57.69758754434287,71.51564125226524,33.45495285546545,28.19577312282728,22.90109122571337,17.606409328599458,33.398672467087096,93.3178846320401,75.79438874186552,58.27089285169093,33.32477235216216,78.64531508633812,63.89064935063825,49.13598361493838,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,100788.448856145,100788.448856145,100788.448856145,100788.448856145,100788.448856145,100788.448856145,33778.39715227821,20125.066828569135,44845.283541671844,8718.28710735662,44272.01106370537,23043.079940997603,134566.8460084232,120913.51568471413,145633.73239781684,109506.73596350162,145060.45991985037,123831.5287971426,-0.0459885489139521,-0.050917081271505626,-0.042642847620980584,-0.055924253867319584,-0.042804156786579006,-0.049776975735863926,0.34566846008423147,0.20913515684714312,0.4563373239781685,0.09506735963501467,0.4506045991985055,0.23831528797142543
2022-04-22,194.90527467945,18.156290428661663,60.090801844195774,50.68831168824427,,-0.0330971609770598,20.02788186658988,25.56703830548979,20.21760328134026,24.375609641326584,66.28509746155927,85.87640485970579,66.91321578199212,81.40374389691364,55.88623376620493,74.3894012839277,56.42317375232494,71.10321888466086,31.525800863089717,27.94782281435931,22.49836290698892,17.048902999618523,31.478951778175656,92.4972581438325,74.46150261666261,56.42574708949273,31.420761218007897,77.95162568941181,62.76922077920631,47.5868158690008,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,97452.637339725,97452.637339725,97452.637339725,97452.637339725,97452.637339725,97452.637339725,33778.39715227821,20125.066828569135,44845.283541671844,8718.28710735662,44272.01106370537,23043.079940997603,131231.0344920032,117577.70416829413,142297.92088139686,106170.92444708162,141724.64840343036,120495.7172807226,-0.024789252444923804,-0.02758840893451675,-0.02290548667191883,-0.030462158214009993,-0.022996008135250157,-0.026938305202422463,0.3123103449200315,0.17577704168294317,0.42297920881396855,0.06170924447081472,0.4172464840343053,0.20495717280722547
2022-04-25,198.77042155626,18.51634599598722,61.28245648499754,51.69350649350442,,0.0198308993082243,19.72687419822397,25.41566884957259,19.908283774912437,24.2595846186466,65.28887016367437,85.3476698940918,65.88944136435674,81.0053025620242,55.050649350620304,73.900601604784,55.56323425072121,70.71886814424192,33.90374719236993,27.62859631185792,22.13495987536225,16.641323438866586,33.8511465662239,91.44073304689172,73.25876907101579,55.076805095139854,33.781252707234714,77.06020126052285,61.75753246751789,46.454863674512936,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,99385.21077813,99385.21077813,99385.21077813,99385.21077813,99385.21077813,99385.21077813,33778.39715227821,20125.066828569135,44845.283541671844,8718.28710735662,44272.01106370537,23043.079940997603,133163.6079304082,119510.27760669914,144230.49431980186,108103.49788548662,143657.22184183536,122428.2907191276,0.014726497020205676,0.01643656382028702,0.0135811783224562,0.018202473497047178,0.013636113831828167,0.016038523874691846,0.33163607930408134,0.19510277606699322,0.4423049431980186,0.08103497885486477,0.43657221841835536,0.2242829071912753
2022-04-26,187.64439152844,17.479906972765104,57.852215477742256,48.79999999990872,,-0.0559742739423173,19.43414252052835,25.26671616845572,19.466760719976552,24.12533357615389,64.32003342320463,84.82798774478873,64.42812756679047,80.54682559005822,54.23792207788391,73.42106360502439,54.33355529602802,70.28483115128482,30.608581896702493,27.20085457375438,21.695200040824467,16.189545507894554,30.570306558137624,90.02506148524441,71.80332192557185,53.581582365899294,30.524280018318816,75.86644451722489,60.53272727270813,45.199010028191374,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,93822.19576422,93822.19576422,93822.19576422,93822.19576422,93822.19576422,93822.19576422,33778.39715227821,20125.066828569135,44845.283541671844,8718.28710735662,44272.01106370537,23043.079940997603,127600.59291649821,113947.26259278913,138667.47930589184,102540.48287157662,138094.20682792537,116865.2757052176,-0.041775790701144455,-0.04654842349389843,-0.038570310946693165,-0.05146008337124175,-0.038724228010164286,-0.04543896660840063,0.27600592916498146,0.1394726259278931,0.3866747930589185,0.025404828715764882,0.3809420682792555,0.1686527570521752
2022-04-27,183.91906908645,17.132876671472097,56.703669790457454,47.83116883110141,,-0.01985309772195,19.145162817533627,25.10717651628603,19.042418165703012,23.98686908299188,63.36361437175357,84.27267955728246,63.02368069836628,80.07468389105622,53.43558441553951,72.91056900161446,53.15130321149591,69.84020417464752,29.572196207720143,26.564677313141296,21.21774385210484,15.870810391068382,29.53801747041635,87.91954318812901,70.22311338361416,52.52668357909932,29.498745602825142,74.09164484091889,59.20272727270476,44.31380970449064,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,91959.534543225,91959.534543225,91959.534543225,91959.534543225,91959.534543225,91959.534543225,33778.39715227821,20125.066828569135,44845.283541671844,8718.28710735662,44272.01106370537,23043.079940997603,125737.93169550321,112084.60137179414,136804.81808489683,100677.82165058162,136231.5456069304,115002.6144842226,-0.014597590641400204,-0.016346695643330578,-0.013432574316044943,-0.018165130188901313,-0.013488337156069008,-0.015938534434243756,0.2573793169550316,0.12084601371794323,0.3680481808489684,0.006778216505815005,0.3623154560693056,0.1500261448422251
2022-04-28,197.57192640066,18.40470085880954,60.91295116994589,51.38181818173313,,0.0742329622590278,18.918280670376014,24.975113695426984,18.92646956444965,23.876331098354605,62.612715932427456,83.80952706786398,62.63991169319893,79.69524363915305,52.80675324669983,72.47968720485397,52.82957866062995,69.47469158072842,37.874396135448144,25.894694820634296,20.848851675011133,15.80300852938797,37.82441541631072,85.70214171206717,69.00221273748774,52.30228376290831,37.75282803252888,72.22341129496918,58.17571428568751,44.12801727640585,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,98785.96320033,98785.96320033,98785.96320033,98785.96320033,98785.96320033,98785.96320033,33778.39715227821,20125.066828569135,44845.283541671844,8718.28710735662,44272.01106370537,23043.079940997603,132564.3603526082,118911.03002889914,143631.24674200185,107504.25030768663,143057.97426403538,121829.04314132761,0.054290925300381154,0.06090425066027727,0.04989903683705599,0.06780469169066072,0.05010901569597781,0.05935889968868091,0.32564360352608146,0.18911030028899334,0.4363124674200185,0.07504250307686511,0.4305797426403557,0.2182904314132752
2022-04-29,185.23741375761,17.255686322322955,57.1101256368667,48.17402597392536,,-0.062430492366798,18.66448733485918,24.8383169292525,18.62269079315389,23.745229221601505,61.77275112277422,83.33126415430532,61.63449604659307,79.24801357970182,52.10259740253392,72.03691851282764,51.98311453577457,69.05289622217786,33.97746169275843,25.260462497886355,20.44131727224492,15.622172046603476,33.940961185086,83.60306046090652,67.65342019985248,51.703779938798434,33.89222486267639,70.45530146034199,57.04077922074741,43.62625698115284,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,92618.706878805,92618.706878805,92618.706878805,92618.706878805,92618.706878805,92618.706878805,33778.39715227821,20125.066828569135,44845.283541671844,8718.28710735662,44272.01106370537,23043.079940997603,126397.1040310832,112743.77370737413,137463.99042047682,101336.99398616161,136890.71794251038,115661.7868198026,-0.04652273284554531,-0.051864459672295915,-0.04293812426903865,-0.057367558062809465,-0.04311018909118891,-0.050622217514839196,0.2639710403108315,0.12743773707374317,0.3746399042047681,0.013369939861614943,0.36890717942510554,0.15661786819802503
2022-05-02,195.08504895279,18.173037199227167,60.14622764141662,50.73506493497885,,0.0531622364802932,18.453545606316418,24.68607885764257,18.54093559425812,23.63488878551488,61.074609745253326,82.79986589410684,61.36390179110644,78.86976039280509,51.51818181810974,71.54619839016613,51.75619642653898,68.69016688975807,39.34345007209861,24.56489227842165,20.106373382782184,15.647854487142716,39.29934688428674,81.30097279653447,66.54487619579443,51.78877959505439,39.234852091263,68.51668683536182,56.108441558405445,43.70019628144907,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,97542.524476395,97542.524476395,97542.524476395,97542.524476395,97542.524476395,97542.524476395,33778.39715227821,20125.066828569135,44845.283541671844,8718.28710735662,44272.01106370537,23043.079940997603,131320.9216286732,117667.59130496414,142387.80801806686,106260.81158375162,141814.53554010036,120585.6044173926,0.038955145652539214,0.04367263428994095,0.035818963079196076,0.04858854998464235,0.03596896613295453,0.04257082423654035,0.3132092162867315,0.17667591304964336,0.4238780801806683,0.06260811583751513,0.4181453554010055,0.20585604417392522
2022-05-03,195.77418366726,18.237233153117337,60.35869319761436,50.91428571428364,,0.0035324834894792,18.212019959623245,24.540672495921697,18.48571696859616,23.528004515566412,60.27524658058288,82.29158865615565,61.1811365922897,78.50320460676171,50.84389610383398,71.07576865687409,51.60312175158346,68.33816924271898,39.71271671972472,23.524446097584864,19.744471200057585,15.9644963025303,39.66815898194383,77.85746953644544,65.34710992109571,52.83675030574599,39.602707092317225,65.61568800176852,55.10090909087287,44.58613017997721,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,97887.09183363,97887.09183363,97887.09183363,97887.09183363,97887.09183363,97887.09183363,33778.39715227821,20125.066828569135,44845.283541671844,8718.28710735662,44272.01106370537,23043.079940997603,131665.48898590822,118012.15866219913,142732.37537530184,106605.37894098661,142159.10289733537,120930.1717746276,0.00262385728764003,0.0029283114697398194,0.0024199217758253955,0.0032426569315575637,0.0024297040914933454,0.0028574501815517017,0.3166548898590815,0.18012158662199318,0.4273237537530179,0.06605378940986495,0.42159102897335554,0.20930171774627526
2022-05-04,203.08500411642,18.91826848970796,62.612675618789964,52.815584415549154,,0.0373431282522191,18.105212778420157,24.415836065716203,18.564362699707395,23.436722614064266,59.92175316261681,81.85252536203612,61.44141641528974,78.18854066640583,50.545714285657134,70.665472660322,51.82356950866813,68.03079132534927,43.63313945700686,22.68925957737808,19.483148873632672,16.277038169887263,43.58430106933853,75.09330204937577,64.4822268550111,53.87115166064645,43.50970031236046,63.28849317165763,54.37402597398799,45.45955877631835,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,101542.50205821001,101542.50205821001,101542.50205821001,101542.50205821001,101542.50205821001,101542.50205821001,33778.39715227821,20125.066828569135,44845.283541671844,8718.28710735662,44272.01106370537,23043.079940997603,135320.89921048822,121667.56888677915,146387.78559988184,110260.78916556663,145814.5131219154,124585.58199920761,0.027762857623011783,0.030974861116161323,0.025610238847132205,0.0342891724685257,0.025713514998894516,0.03022744589656634,0.35320899210488155,0.21667568886779343,0.4638778559988179,0.1026078916556652,0.4581451312191558,0.2458558199920755
2022-05-05,188.20368926772,17.53200803678383,58.02465129144122,48.94545454540891,,-0.0732762860234091,17.980635412885487,24.28014436393029,18.37666185190311,23.31979757293,59.50944681534678,81.37778305438039,60.82018639277182,77.78925572828771,50.19792207786379,70.2254628343203,51.30027587898463,67.65286386436036,38.18926220257573,22.167605649607083,19.223464405144156,16.279323160681223,38.15522690864141,73.36681486147245,63.62276451058169,53.87871415969092,38.10613988668133,61.83684243642827,53.65155844151817,45.46627444660807,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,94101.84463386,94101.84463386,94101.84463386,94101.84463386,94101.84463386,94101.84463386,33778.39715227821,20125.066828569135,44845.283541671844,8718.28710735662,44272.01106370537,23043.079940997603,127880.24178613821,114226.91146242914,138947.12817553186,102820.13174121662,138373.85569756536,117144.9245748576,-0.05498527919753371,-0.06115563491922893,-0.05082840343447337,-0.06748235234537625,-0.051028236250591275,-0.059723262555351986,0.2788024178613815,0.14226911462429337,0.3894712817553181,0.02820131741216514,0.3837385569756553,0.17144924574857545
2022-05-06,186.51580859025,17.374774468640858,57.504264639572064,48.50649350646758,,-0.0089683718955635,17.902483816883407,24.16385956350671,18.19450050949179,23.202074343142097,59.25079309488441,80.969000938339,60.21729152855367,77.38757273643195,49.97974025968612,69.8437602296616,50.792315447617895,67.27372781766941,37.61600482928639,21.58896658665756,18.96518284173663,16.341399096815707,37.583384065837,71.45172733807927,62.76794527822189,54.08416321836451,37.53671647382087,60.22700346017345,52.932987012945446,45.63897056571744,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,93257.904295125,93257.904295125,93257.904295125,93257.904295125,93257.904295125,93257.904295125,33778.39715227821,20125.066828569135,44845.283541671844,8718.28710735662,44272.01106370537,23043.079940997603,127036.30144740321,113382.97112369414,138103.18783679686,101976.19140248162,137529.91535883036,116300.9842361226,-0.006599458422563598,-0.00738827941620912,-0.006073823545808432,-0.008207928976973866,-0.0060989869399863395,-0.007204241599009342,0.27036301447403144,0.13382971123694332,0.38103187836796804,0.019761914024815086,0.37529915358830523,0.1630098423612254
2022-05-09,169.2874407285,15.769875622129748,52.19262573708805,44.02597402592217,,-0.0923694779116466,17.62783677949766,24.029713135580355,17.75365962088051,23.054902091240866,58.341810020093455,80.50095374685576,58.75826138465083,76.88866289486079,49.21298701292789,69.41183532544294,49.56207155276413,66.81337625743679,32.28829490799261,21.37603489626225,18.677355488860805,15.978676081459357,32.26750477871438,70.74699990137287,61.815340091883954,52.88368028239503,32.24088249766867,59.640056306484745,52.13181818177402,44.6235800570633,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,84643.72036425,84643.72036425,84643.72036425,84643.72036425,84643.72036425,84643.72036425,33778.39715227821,20125.066828569135,44845.283541671844,8718.28710735662,44272.01106370537,23043.079940997603,118422.1175165282,104768.78719281913,129489.00390592184,93362.00747160662,128915.73142795537,107686.8003052476,-0.0678088375742073,-0.07597423004092418,-0.06237498254605689,-0.08447250100640036,-0.06263498314820926,-0.07406802261781265,0.18422117516528158,0.04768787192819324,0.29489003905921796,-0.06637992528393488,0.2891573142795554,0.07686800305247554
2022-05-10,175.72935218984998,16.36996823430185,54.178716804968026,45.70129870125203,,0.0380530973451325,17.516842905651334,23.87971297446948,17.502079368775295,22.92252716338069,57.97446015281603,79.97863387186463,57.92561691561759,76.43896099209063,48.90311688306223,68.93135062088078,48.8601128524892,66.39531531573014,35.941706215892,21.22979744776935,18.47549271308983,15.721187978410311,35.917354309293884,70.26300645711149,61.14724678801037,52.03148711890924,35.88341759695408,59.23762154757198,51.57051948047299,43.903417413374,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,87864.67609492499,87864.67609492499,87864.67609492499,87864.67609492499,87864.67609492499,87864.67609492499,33778.39715227821,20125.066828569135,44845.283541671844,8718.28710735662,44272.01106370537,23043.079940997603,121643.0732472032,107989.74292349412,132709.95963659685,96582.96320228161,132136.68715863035,110907.75603592259,0.0271989371430168,0.030743466799391994,0.024874357154026194,0.03449964089144664,0.02498497037559,0.02991040426073499,0.2164307324720316,0.07989742923494325,0.32709959636596797,-0.03417036797718509,0.32136687158630517,0.10907756035922556
2022-05-11,166.0914536469,15.472155256409303,51.20727823057059,43.19480519477408,,-0.0548451264563795,17.350770764145054,23.742074388613855,17.133002257436022,22.774995046410957,57.42482099682735,79.49898641940231,56.70410079106358,75.93932370968429,48.439480519429495,68.4895750781363,47.83005691472281,65.93589927373101,33.067070471434015,21.19828469979505,18.247966790839328,15.297648881883608,33.04805367163243,70.15871057676489,60.394217684290496,50.6297247918161,33.023149288670815,59.155908591920095,50.93753246748442,42.71915634304874,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,83045.72682345,83045.72682345,83045.72682345,83045.72682345,83045.72682345,83045.72682345,33778.39715227821,20125.066828569135,44845.283541671844,8718.28710735662,44272.01106370537,23043.079940997603,116824.1239757282,103170.79365201913,127891.01036512184,91764.01393080661,127317.73788715537,106088.8067644476,-0.03961548440725371,-0.0446241387470383,-0.03631188860783974,-0.04989440281907975,-0.036469427038758884,-0.04345006556542497,0.16824123975728167,0.0317079365201931,0.2789101036512178,-0.08235986069193502,0.27317737887155524,0.06088806764447563
2022-05-12,161.54715951525,15.04883411139184,49.80623724471224,42.01298701296108,,-0.0273601924233313,17.015184089403284,23.60623785537662,16.754062594518896,22.622001760568992,56.31414960430399,79.02580088799253,55.44994378263606,75.42183684899177,47.50259740255228,68.05401785008581,46.77240784167522,65.46217823886427,31.776565009119835,21.009466451962435,17.96673237988964,14.923998307816843,31.75975195744389,69.53378997640029,59.46343276836575,49.39307556033121,31.73854674162932,58.63725592577239,50.15467532462598,41.67209472347957,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,80773.579757625,80773.579757625,80773.579757625,80773.579757625,80773.579757625,80773.579757625,33778.39715227821,20125.066828569135,44845.283541671844,8718.28710735662,44272.01106370537,23043.079940997603,114551.97690990321,100898.64658619414,125618.86329929685,89491.86686498162,125045.59082133038,103816.6596986226,-0.019449296844691544,-0.022023161646779865,-0.017766276608012777,-0.024760763707854738,-0.017846272668140317,-0.021417406181878484,0.14551976909903175,0.008986465861943183,0.2561886329929679,-0.10508133135018494,0.2504559082133053,0.03816659698622571
2022-05-13,176.83796020878,16.473239986178196,54.52050922134776,45.98961038960417,,0.0946522411128285,16.93693945578881,23.485489905893427,16.70300393845695,22.50024410167017,56.0551879627521,78.60262280524793,55.28095568058364,75.00794917319683,47.28415584412016,67.66075073415327,46.63008103220776,65.07658283590862,40.22936296239387,20.788451986097115,17.800713395323985,14.812974804550851,40.2062377360053,68.80231145521267,58.91396954276318,49.02562763031369,40.17196274528975,58.02704212566547,49.69337662332696,41.35971112098846,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,88418.98010439001,88418.98010439001,88418.98010439001,88418.98010439001,88418.98010439001,88418.98010439001,33778.39715227821,20125.066828569135,44845.283541671844,8718.28710735662,44272.01106370537,23043.079940997603,122197.37725666822,108544.04693295914,133264.26364606185,97137.26721174663,132690.99116809538,111462.06004538761,0.06674175822193118,0.07577307134872036,0.060861881296833786,0.08543123095532001,0.06114090306222009,0.0736432897086019,0.22197377256668172,0.08544046932959337,0.33264263646061787,-0.02862732788253508,0.3269099116809555,0.11462060045387568
2022-05-16,172.42350305231997,16.06201373099502,53.15949797786522,44.84155844149205,,-0.02496328928047,16.725837108965596,23.34666413400011,16.58646026437296,22.372754391359766,55.35651499639695,78.11846177608305,54.8952360982712,74.57530657526948,46.69480519477149,67.21426676892659,46.30489510662308,64.67588928354394,38.7371648044493,20.439475248201216,17.589691357640994,14.739907467080773,38.71632329963269,67.64732376168926,58.21556237082516,48.78380097996106,38.68598134382067,57.06245426045314,49.10649350644052,41.15053275242791,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,86211.75152615999,86211.75152615999,86211.75152615999,86211.75152615999,86211.75152615999,86211.75152615999,33778.39715227821,20125.066828569135,44845.283541671844,8718.28710735662,44272.01106370537,23043.079940997603,119990.1486784382,106336.81835472913,131057.03506783184,94930.03863351661,130483.76258986536,109254.8314671576,-0.01806281466740378,-0.02033486534358986,-0.016562794239363576,-0.022722778204358418,-0.016634351426570215,-0.019802510175491395,0.19990148678438158,0.06336818354729301,0.31057035067831773,-0.05069961366483522,0.30483762589865515,0.09254831467157554
