Date,MMM Adj. Close,MMM P/S (LTM),MMM P/FCF (LTM),MMM P/E (LTM),MMM Debt/Equity (LTM),actual_returns,ps_sma_fast,ps_sma_slow,ps_ema_fast,ps_ema_slow,pfcf_sma_fast,pfcf_sma_slow,pfcf_ema_fast,pfcf_ema_slow,pe_sma_fast,pe_sma_slow,pe_ema_fast,pe_ema_slow,ps_RSI,ps_bb_upper,ps_bb_mid,ps_bb_lower,pfcf_RSI,pfcf_bb_upper,pfcf_bb_mid,pfcf_bb_lower,pe_RSI,pe_bb_upper,pe_bb_mid,pe_bb_lower,ps_Signal_sma,ps_Signal_ema,ps_Signal_bb_rsi,pfcf_Signal_sma,pfcf_Signal_ema,pfcf_Signal_bb_rsi,pe_Signal_sma,pe_Signal_ema,pe_Signal_bb_rsi,ps_Entry/Exit_sma,ps_Entry/Exit_ema,pfcf_Entry/Exit_sma,pfcf_Entry/Exit_ema,pe_Entry/Exit_sma,pe_Entry/Exit_ema,ps_Position_sma,ps_Position_ema,pfcf_Position_sma,pfcf_Position_ema,pe_Position_sma,pe_Position_ema,ps_Entry/Exit Position_sma,ps_Entry/Exit Position_ema,pfcf_Entry/Exit Position_sma,pfcf_Entry/Exit Position_ema,pe_Entry/Exit Position_sma,pe_Entry/Exit Position_ema,ps_Portfolio Holdings_sma,ps_Portfolio Holdings_ema,pfcf_Portfolio Holdings_sma,pfcf_Portfolio Holdings_ema,pe_Portfolio Holdings_sma,pe_Portfolio Holdings_ema,ps_Portfolio Cash_sma,ps_Portfolio Cash_ema,pfcf_Portfolio Cash_sma,pfcf_Portfolio Cash_ema,pe_Portfolio Cash_sma,pe_Portfolio Cash_ema,ps_Portfolio Total_sma,ps_Portfolio Total_ema,pfcf_Portfolio Total_sma,pfcf_Portfolio Total_ema,pe_Portfolio Total_sma,pe_Portfolio Total_ema,ps_Portfolio Daily Returns_sma,ps_Portfolio Daily Returns_ema,pfcf_Portfolio Daily Returns_sma,pfcf_Portfolio Daily Returns_ema,pe_Portfolio Daily Returns_sma,pe_Portfolio Daily Returns_ema,ps_Portfolio Cumulative Returns_sma,ps_Portfolio Cumulative Returns_ema,pfcf_Portfolio Cumulative Returns_sma,pfcf_Portfolio Cumulative Returns_ema,pe_Portfolio Cumulative Returns_sma,pe_Portfolio Cumulative Returns_ema
2023-07-26,89.857804760064,1.8810560693108247,13.99109525540054,,,0.0255849949922608,1.7349646542686663,1.673477272061379,1.7507929702416278,1.713702001345373,14.004096420614143,14.16881016748392,13.93834362211227,14.35227901674178,,,10.602183534622489,10.589019901527353,76.87920535980957,1.825927998744722,1.685931155539108,1.545934312333494,53.60057551584566,14.41386410145624,13.74965925405552,13.0854544066548,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44928.902380032,44928.902380032,0.0,0.0,97390.880943884,85101.7774211975,88276.17696816754,84968.360991227,115305.6645846335,117256.77900024352,97390.880943884,85101.7774211975,133205.07934819954,129897.263371259,115305.6645846335,117256.77900024352,0.0,0.0,0.008485715211751677,0.00870368354238682,0.0,0.0,-0.026091190561160493,-0.148982225788026,0.3320507934819956,0.29897263371258864,0.15305664584633627,0.17256779000243117
2023-07-27,88.701076982169,1.856841480335209,13.810989714446444,,,-0.0128728693181817,1.7509111209884367,1.67415190381527,1.7700745175313697,1.7165364464738844,13.985811810307862,14.147501454529475,13.91518836617303,14.341560416696328,,,10.602183534622489,10.589019901527353,71.72727956509327,1.8530286758503336,1.6974440284715453,1.5418593810927568,49.87756054373739,14.415660755895948,13.76969911673222,13.123737477568495,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44350.5384910845,44350.5384910845,0.0,0.0,97390.880943884,85101.7774211975,88276.17696816754,84968.360991227,115305.6645846335,117256.77900024352,97390.880943884,85101.7774211975,132626.71545925204,129318.8994823115,115305.6645846335,117256.77900024352,0.0,0.0,-0.00434190566739312,-0.00445247169907248,0.0,0.0,-0.026091190561160493,-0.148982225788026,0.32626715459252065,0.29318899482311367,0.15305664584633627,0.17256779000243117
2023-07-28,89.25151985578799,1.868364284746173,13.89669510981098,,,0.0062055940282399,1.7689339698543076,1.6751556655677535,1.7879453842976971,1.7195429383208602,13.983716394063311,14.128955482670795,13.911825955925384,14.332751202698596,,,10.602183534622489,10.589019901527353,72.66598621486563,1.8786908515104808,1.7089802307813016,1.539269610052122,51.600354281824735,14.425490357620092,13.789466661187012,13.15344296475393,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44625.759927893996,44625.759927893996,0.0,0.0,97390.880943884,85101.7774211975,88276.17696816754,84968.360991227,115305.6645846335,117256.77900024352,97390.880943884,85101.7774211975,132901.93689606152,129594.120919121,115305.6645846335,117256.77900024352,0.0,0.0,0.0020751583559652786,0.0021282383156000506,0.0,0.0,-0.026091190561160493,-0.148982225788026,0.32901936896061557,0.2959412091912086,0.15305664584633627,0.17256779000243117
2023-07-31,88.94837740365,1.8620183924789733,13.849495037128712,,,-0.0033964962459777,1.7873123384671654,1.6765527214432288,1.80141320396702,1.722364234442803,13.985063814718233,14.114006796915064,13.900493061598716,14.32318177367741,,,10.602183534622489,10.589019901527353,71.26270792964846,1.8994599914865693,1.719497811290357,1.5395356310941444,50.56947289200184,14.432563638749716,13.801092187408427,13.169620736067142,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44474.188701825,44474.188701825,0.0,0.0,97390.880943884,85101.7774211975,88276.17696816754,84968.360991227,115305.6645846335,117256.77900024352,97390.880943884,85101.7774211975,132750.36566999252,129442.549693052,115305.6645846335,117256.77900024352,0.0,0.0,-0.001140474169218031,-0.001169584121517242,0.0,0.0,-0.026091190561160493,-0.148982225788026,0.3275036566999254,0.29442549693051867,0.15305664584633627,0.17256779000243117
2023-08-01,88.198498706256,1.8463206589217644,13.73273696219622,,,-0.0084304932735425,1.8019591958014167,1.677781541985527,1.8095781957769737,1.7248188171057528,13.95691321813884,14.09779023108674,13.869991952616443,14.311489797212436,,,10.602183534622489,10.589019901527353,67.77598519277336,1.9148544046318312,1.7283641597714277,1.541873914911024,48.01410297668647,14.431673153180885,13.799737321251902,13.16780148932292,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44099.249353128005,44099.249353128005,0.0,0.0,97390.880943884,85101.7774211975,88276.17696816754,84968.360991227,115305.6645846335,117256.77900024352,97390.880943884,85101.7774211975,132375.42632129556,129067.61034435501,115305.6645846335,117256.77900024352,0.0,0.0,-0.0028243940934146172,-0.00289656955603923,0.0,0.0,-0.026091190561160493,-0.148982225788026,0.32375426321295575,0.2906761034435488,0.15305664584633627,0.17256779000243117
2023-08-02,86.882222269341,1.8187661266715072,13.52778927790279,,,-0.014924023154848,1.8130750145497492,1.6789985760063395,1.8112487286668888,1.726679159869431,13.901873625213952,14.081874058274929,13.80777328448669,14.29597097504789,,,10.602183534622489,10.589019901527353,62.03806976868125,1.9223576088645329,1.7379237595721442,1.5534899102797557,43.82757880477095,14.425631325209228,13.805209019894267,13.184786714579309,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43441.1111346705,43441.1111346705,0.0,0.0,97390.880943884,85101.7774211975,88276.17696816754,84968.360991227,115305.6645846335,117256.77900024352,97390.880943884,85101.7774211975,131717.28810283804,128409.4721258975,115305.6645846335,117256.77900024352,0.0,0.0,-0.0049717552324259895,-0.005099174120459682,0.0,0.0,-0.026091190561160493,-0.148982225788026,0.3171728810283805,0.2840947212589737,0.15305664584633627,0.17256779000243117
2023-08-03,85.51010380176899,1.7900426142373087,13.314146843159318,,,-0.0157928564870076,1.8199818349456915,1.68016318456713,1.8073930714978736,1.7279338817381018,13.814449949233952,14.065913418429584,13.718023022427166,14.276528913030294,,,10.602183534622489,10.589019901527353,56.65368991080876,1.9204076164462949,1.7479613944283667,1.5755151724104386,39.920026574742224,14.39371486009644,13.8157800954801,13.237845330863758,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42755.05190088449,42755.05190088449,0.0,0.0,97390.880943884,85101.7774211975,88276.17696816754,84968.360991227,115305.6645846335,117256.77900024352,97390.880943884,85101.7774211975,131031.22886905202,127723.41289211149,115305.6645846335,117256.77900024352,0.0,0.0,-0.005208573936402172,-0.005342746313242164,0.0,0.0,-0.026091190561160493,-0.148982225788026,0.3103122886905203,0.27723412892111354,0.15305664584633627,0.17256779000243117
2023-08-04,84.169895066001,1.761987090488292,13.105472837308731,,,-0.0156731038343127,1.824017095701021,1.681137301871265,1.799137438587041,1.7286082027034522,13.705614683051138,14.048668433111889,13.606650261496542,14.253339683808084,,,10.602183534622489,10.589019901527353,51.9142250530552,1.9153834308852664,1.7557876641048855,1.5961918973245048,36.49721814026468,14.41549233859744,13.809251148060705,13.20300995752397,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42084.9475330005,42084.9475330005,0.0,0.0,97390.880943884,85101.7774211975,88276.17696816754,84968.360991227,115305.6645846335,117256.77900024352,97390.880943884,85101.7774211975,130361.12450116803,127053.3085242275,115305.6645846335,117256.77900024352,0.0,0.0,-0.0051140813809635866,-0.005246527263173206,0.0,0.0,-0.026091190561160493,-0.148982225788026,0.30361124501168035,0.2705330852422736,0.15305664584633627,0.17256779000243117
2023-08-07,83.946526943373,1.7573111698432868,13.07069383618362,,,-0.0026537768931854,1.827683775288921,1.6821804565157377,1.7915326624518126,1.7291765782903796,13.594117801170118,14.032107307965132,13.509203638712371,14.229920954152156,,,10.602183534622489,10.589019901527353,51.14624786477775,1.907046425827358,1.7634626468290502,1.6198788678307423,35.94405620002215,14.440039286312008,13.801663487588751,13.163287688865497,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41973.2634716865,41973.2634716865,0.0,0.0,97390.880943884,85101.7774211975,88276.17696816754,84968.360991227,115305.6645846335,117256.77900024352,97390.880943884,85101.7774211975,130249.44043985404,126941.6244629135,115305.6645846335,117256.77900024352,0.0,0.0,-0.0008567282749466498,-0.0008790330815564573,0.0,0.0,-0.026091190561160493,-0.148982225788026,0.3024944043985405,0.2694162446291337,0.15305664584633627,0.17256779000243117
2023-08-08,83.061031885812,1.7387744845101951,12.932819939468947,,,-0.0105483227216574,1.8181482371543531,1.6830382443068794,1.7819402664624275,1.729366635839287,13.523193481300632,14.014167443851234,13.404406602486294,14.204235785544569,,,10.602183534622489,10.589019901527353,48.10796266043182,1.9054992941894169,1.7663081157585772,1.6271169373277377,33.75961838685505,14.495930371429925,13.75500692160289,13.014083471775855,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41530.515942906,41530.515942906,0.0,0.0,97390.880943884,85101.7774211975,88276.17696816754,84968.360991227,115305.6645846335,117256.77900024352,97390.880943884,85101.7774211975,129806.69291107354,126498.876934133,115305.6645846335,117256.77900024352,0.0,0.0,-0.0033992278760303085,-0.0034878041828576567,0.0,0.0,-0.026091190561160493,-0.148982225788026,0.2980669291107354,0.26498876934132887,0.15305664584633627,0.17256779000243117
2023-08-09,82.733957134821,1.7319276007442368,12.881893545229524,,,-0.003937764118325,1.8032353902976948,1.683597578452158,1.7728470545136656,1.7294173480156227,13.41227331028353,13.993669343905296,13.309404228439607,14.178050790686845,,,10.602183534622489,10.589019901527353,46.99742226882636,1.9030833359753043,1.769100022283181,1.6351167085910576,32.96275895646671,14.53996707951309,13.708184865448828,12.876402651384566,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41366.9785674105,41366.9785674105,0.0,0.0,97390.880943884,85101.7774211975,88276.17696816754,84968.360991227,115305.6645846335,117256.77900024352,97390.880943884,85101.7774211975,129643.15553557803,126335.3395586375,115305.6645846335,117256.77900024352,0.0,0.0,-0.0012598531849782324,-0.0012927970544802658,0.0,0.0,-0.026091190561160493,-0.148982225788026,0.29643155535578036,0.26335339558637383,0.15305664584633627,0.17256779000243117
2023-08-10,82.88552836089,1.735100546892963,12.905493581683167,,,0.0018320316266513,1.79106129695347,1.6843800280181984,1.7659840531280833,1.7295298866072533,13.3217236970072,13.975112332819474,13.235965929029344,14.152851638033304,,,10.602183534622489,10.589019901527353,47.60108466088424,1.901904682328875,1.7709862089709538,1.6400677356130329,33.74325146145509,14.544026215866603,13.653767753657524,12.763509291448443,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41442.764180445,41442.764180445,0.0,0.0,97390.880943884,85101.7774211975,88276.17696816754,84968.360991227,115305.6645846335,117256.77900024352,97390.880943884,85101.7774211975,129718.94114861253,126411.125171672,115305.6645846335,117256.77900024352,0.0,0.0,0.000584570876275059,0.0005998765927195393,0.0,0.0,-0.026091190561160493,-0.148982225788026,0.2971894114861253,0.2641112517167188,0.15305664584633627,0.17256779000243117
2023-08-11,83.40406150270499,1.7459553626187452,12.986230548154817,,,0.0062560153994222,1.7788204047407272,1.6850635569285015,1.7623424730354764,1.729855143557976,13.230677240841583,13.955514318155268,13.190559496143068,14.129750230312938,,,10.602183534622489,10.589019901527353,49.7112309811625,1.8998084626601504,1.773877187297518,1.6479459119348854,36.46837987689213,14.534062079566194,13.607196817452442,12.68033155533869,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41702.0307513525,41702.0307513525,0.0,0.0,97390.880943884,85101.7774211975,88276.17696816754,84968.360991227,115305.6645846335,117256.77900024352,97390.880943884,85101.7774211975,129978.20771952003,126670.3917425795,115305.6645846335,117256.77900024352,0.0,0.0,0.0019986793648776313,0.0020509790618143953,0.0,0.0,-0.026091190561160493,-0.148982225788026,0.29978207719520045,0.2667039174257937,0.15305664584633627,0.17256779000243117
2023-08-14,82.502611579242,1.7270846829430628,12.8458724369937,,,-0.010808225729316,1.7653270337871363,1.6855615956127925,1.755931965745947,1.7298002829517398,13.130314980828084,13.93454137932895,13.127889121752272,14.104326907672952,,,10.602183534622489,10.589019901527353,46.22603885182093,1.8964996918383188,1.7763196861271513,1.6561396804159838,33.860988328128336,14.534790289369964,13.557689397773151,12.58058850617634,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41251.305789621,41251.305789621,0.0,0.0,97390.880943884,85101.7774211975,88276.17696816754,84968.360991227,115305.6645846335,117256.77900024352,97390.880943884,85101.7774211975,129527.48275778853,126219.666780848,115305.6645846335,117256.77900024352,0.0,0.0,-0.0034676963903372826,-0.003558250318254852,0.0,0.0,-0.026091190561160493,-0.148982225788026,0.2952748275778856,0.2621966678084786,0.15305664584633627,0.17256779000243117
2023-08-15,80.683756866414,1.6890093292793609,12.562672000450045,,,-0.0220460259137497,1.7495959008228958,1.68609241756491,1.743764213661113,1.728992541294861,13.013308484653468,13.914420702477646,13.025122372424594,14.073799087727943,,,10.602183534622489,10.589019901527353,40.114938389907614,1.8974213686030468,1.7757775483121567,1.654133728021267,29.3078138338491,14.529131574268444,13.485110851396149,12.44109012852385,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40341.878433207,40341.878433207,0.0,0.0,97390.880943884,85101.7774211975,88276.17696816754,84968.360991227,115305.6645846335,117256.77900024352,97390.880943884,85101.7774211975,128618.05540137453,125310.239424434,115305.6645846335,117256.77900024352,0.0,0.0,-0.007021115033282954,-0.007205116124993527,0.0,0.0,-0.026091190561160493,-0.148982225788026,0.2861805540137454,0.25310239424433867,0.15305664584633627,0.17256779000243117
2023-08-16,80.40454671312901,1.6831644284806682,12.51919824909991,,,-0.0034605497330432,1.736035731003812,1.6866517907702223,1.7327460709010316,1.7280850539124015,12.912449381773175,13.894640387524603,12.933136168183742,14.043014912705608,,,10.602183534622489,10.589019901527353,39.25697751294292,1.8993642788459095,1.7745553727767809,1.649746466707652,28.67047923057119,14.494325179853856,13.407161503493558,12.31999782713326,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40202.2733565645,40202.2733565645,0.0,0.0,97390.880943884,85101.7774211975,88276.17696816754,84968.360991227,115305.6645846335,117256.77900024352,97390.880943884,85101.7774211975,128478.45032473204,125170.6343477915,115305.6645846335,117256.77900024352,0.0,0.0,-0.0010854236305067877,-0.0011140755718265227,0.0,0.0,-0.026091190561160493,-0.148982225788026,0.28478450324732063,0.25170634347791365,0.15305664584633627,0.17256779000243117
2023-08-17,81.21026744118,1.7000311421915653,12.644651074257428,,,0.010020835400337,1.7270345837992376,1.6873572754896344,1.7267979020447648,1.7275295309080287,12.84549980488299,13.875913649126108,12.880684332924412,14.015324539667027,,,10.602183534622489,10.589019901527353,43.04269988745894,1.9004312770543912,1.773508209372465,1.6465851416905388,33.18582192439203,14.403434981205478,13.329974877058463,12.256514772911451,,,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,40605.13372059,40605.13372059,40605.13372059,0.0,0.0,97390.880943884,44496.643700607514,88276.17696816754,84968.360991227,115305.6645846335,117256.77900024352,97390.880943884,85101.7774211975,128881.31068875754,125573.49471181701,115305.6645846335,117256.77900024352,0.0,0.0,0.0031356259591182045,0.003218489433441274,0.0,0.0,-0.026091190561160493,-0.148982225788026,0.28881310688757567,0.2557349471181687,0.15305664584633627,0.17256779000243117
2023-08-18,80.975462076534,1.670138649603679,12.42231388928893,,,-0.0028913260852891,1.717849739710776,1.6877074462247663,1.7164962197827491,1.726393077812893,12.777183910081009,13.854461159627531,12.797344252263414,13.983779774313009,,,10.602183534622489,10.589019901527353,38.46700480758051,1.9039064351934492,1.7709334177058988,1.6379604002183483,29.60852842130508,14.307446282232188,13.241399296566067,12.175352310899946,,,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40487.731038267004,40487.731038267004,40487.731038267004,0.0,0.0,97390.880943884,44496.643700607514,88276.17696816754,84968.360991227,115305.6645846335,117256.77900024352,97390.880943884,84984.37473887453,128763.90800643453,125456.092029494,115305.6645846335,117256.77900024352,0.0,-0.0013795561723923822,-0.0009109364398577346,-0.0009349320299832931,0.0,0.0,-0.026091190561160493,-0.15015625261125576,0.2876390800643456,0.2545609202949386,0.15305664584633627,0.17256779000243117
2023-08-21,80.31152968074599,1.656444882041508,12.320461100585058,,,-0.0081991800819919,1.7077631109305984,1.6878804013857118,1.705577794738887,1.7250079650253407,12.702160636521151,13.831631299922815,12.710638224685532,13.95084277087285,,,10.602183534622489,10.589019901527353,36.550137330542384,1.9082806734742623,1.76772344310976,1.6271662127452573,28.11345761177817,14.19358896962833,13.148139218845628,12.102689468062929,,,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40155.764840373,40155.764840373,40155.764840373,0.0,0.0,97390.880943884,44496.643700607514,88276.17696816754,84968.360991227,115305.6645846335,117256.77900024352,97390.880943884,84652.40854098051,128431.94180854053,125124.1258316,115305.6645846335,117256.77900024352,0.0,-0.0039062027450813552,-0.0025780997410967954,-0.002646074754312888,0.0,0.0,-0.026091190561160493,-0.15347591459019594,0.2843194180854056,0.25124125831599864,0.15305664584633627,0.17256779000243117
2023-08-22,79.760951596434,1.6450890748169662,12.235997812556256,,,-0.0068555297913095,1.6983945699612757,1.687706186661913,1.694579845662174,1.7234254127439868,12.632478423829884,13.805875521879718,12.624339967934754,13.91688544496559,,,10.602183534622489,10.589019901527353,34.99287051293602,1.904984885766844,1.7582714035578146,1.6115579213487856,26.900394674432164,14.169075250708271,13.077835952565248,11.986596654422224,,,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39880.475798217,39880.475798217,39880.475798217,0.0,0.0,97390.880943884,44496.643700607514,88276.17696816754,84968.360991227,115305.6645846335,117256.77900024352,97390.880943884,84377.11949882451,128156.65276638453,124848.836789444,115305.6645846335,117256.77900024352,0.0,-0.003251993025369493,-0.002143462430603038,-0.0022001275959082633,0.0,0.0,-0.026091190561160493,-0.15622880501175596,0.2815665276638455,0.24848836789443873,0.15305664584633627,0.17256779000243117
2023-08-23,80.68397956131,1.6641267516488172,12.377598030828082,,,0.0115724291950056,1.6916144850517338,1.687788404460326,1.6890429194779273,1.722251181831211,12.582048872389738,13.782124247424854,12.57947779755172,13.886404506071775,,,10.602183534622489,10.589019901527353,39.63621696204736,1.8881789459341047,1.7474249376747142,1.6066709294153236,32.183452573714746,14.044074455201724,12.997161091336626,11.950247727471526,,,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40341.989780655,40341.989780655,40341.989780655,0.0,0.0,97390.880943884,44496.643700607514,88276.17696816754,84968.360991227,115305.6645846335,117256.77900024352,97390.880943884,84838.63348126251,128618.16674882254,125310.350771882,115305.6645846335,117256.77900024352,0.0,0.005469657949681794,0.003601170695986422,0.0036965821573198276,0.0,0.0,-0.026091190561160493,-0.15161366518737596,0.2861816674882256,0.2531035077188186,0.15305664584633627,0.17256779000243117
2023-08-24,79.7528548599,1.6449220776607971,12.234755705445544,,,-0.0115403913697942,1.682596638128517,1.6873031855027905,1.6810209482384488,1.720719912441698,12.514975084765975,13.753600139289304,12.516801053532417,13.853698589227694,,,10.602183534622489,10.589019901527353,36.7820236110861,1.8749215589767336,1.7368289675409936,1.5987363761052535,29.840546976797373,13.94546741908807,12.91834939088658,11.891231362685092,,,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,39876.427429949996,39876.427429949996,39876.427429949996,39876.427429949996,0.0,0.0,57514.45351393401,44496.643700607514,88276.17696816754,84968.360991227,115305.6645846335,117256.77900024352,97390.880943884,84373.07113055751,128152.60439811753,124844.788421177,115305.6645846335,117256.77900024352,0.0,-0.005487621990137637,-0.0036197246662222904,-0.003715274499171417,0.0,0.0,-0.026091190561160493,-0.15626928869442602,0.28152604398117553,0.24844788421176855,0.15305664584633627,0.17256779000243117
2023-08-25,80.11720800393,1.652436950081685,12.290650528352836,,,0.0045685279187817,1.6732447968748112,1.686980115530646,1.6758238576644915,1.7193677745731828,12.445417082785776,13.726410078794594,12.475682776227035,13.822747142477697,,,10.602183534622489,10.589019901527353,38.64388939570743,1.85474706098456,1.726032600807769,1.5973181406309789,31.928808404502323,13.795411645768407,12.838047161813671,11.88068267785894,,,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40058.604001965,40058.604001965,40058.604001965,40058.604001965,0.0,0.0,57514.45351393401,44496.643700607514,88276.17696816754,84968.360991227,115305.6645846335,117256.77900024352,97573.05751589901,84555.24770257252,128334.78097013253,125026.964993192,115305.6645846335,117256.77900024352,0.001870571148442357,0.0021591791026915885,0.0014215596543716291,0.0014592244844087165,0.0,0.0,-0.024269424841010356,-0.15444752297427589,0.28334780970132556,0.2502696499319186,0.15305664584633627,0.17256779000243117
2023-08-28,84.303220792008,1.7387744845101951,12.932819939468947,,,0.0522486104092976,1.6744137770315242,1.6878941998028416,1.6872694261818924,1.7197520658590644,12.454111833033306,13.708971769144512,12.558798624089205,13.80512482162604,,,10.602183534622489,10.589019901527353,55.03048395414637,1.8327843800221069,1.7198704054093306,1.6069564307965545,50.25002325919005,13.632055557440102,12.792213406930683,11.952371256421268,,,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42151.610396004005,42151.610396004005,42151.610396004005,42151.610396004005,0.0,0.0,57514.45351393401,44496.643700607514,88276.17696816754,84968.360991227,115305.6645846335,117256.77900024352,99666.063909938,86648.25409661152,130427.78736417154,127119.97138723101,115305.6645846335,117256.77900024352,0.021450659099187863,0.024753122377469072,0.016308956763062765,0.016740439905527316,0.0,0.0,-0.0033393609006203695,-0.133517459033886,0.30427787364171577,0.27119971387230857,0.15305664584633627,0.17256779000243117
